,beta_factor,Mean_mag_MF,MB1_MF,MB2_MF,MB3_MF,init_state_num,initial_state
0,5.0,0.9780051088469071,0.9998785042731114,0.9988601790562083,0.9352766432114018,0,"[-0.73523701 -0.73523701 -0.73523701 ...  0.65353748  0.65353748
  0.65353748]"
0,5.0,-0.28715139187213423,0.9903180092789696,-0.8519212795409876,-0.9998509053543849,1,"[ 0.29309987  0.29309987  0.29309987 ... -0.47715857 -0.47715857
 -0.47715857]"
0,5.0,0.30122396682878466,0.999868719948773,0.8929909241700825,-0.9891877436325021,2,"[-0.16300636 -0.16300636 -0.16300636 ... -0.04512409 -0.04512409
 -0.04512409]"
0,5.0,0.9780044257557139,0.999878504259639,0.9988601717799613,0.9352746012275415,3,"[-0.06508022 -0.06508022 -0.06508022 ...  0.74020473  0.74020473
  0.74020473]"
0,5.0,0.30122398474240447,0.9998687199826426,0.8929909789538365,-0.989187744709266,4,[0.63350793 0.63350793 0.63350793 ... 0.14201752 0.14201752 0.14201752]
0,5.0,0.3012238706007264,0.9998687198258414,0.8929906496118472,-0.9891877576355094,5,[0.92807227 0.92807227 0.92807227 ... 0.20789548 0.20789548 0.20789548]
0,5.0,0.3012219994876029,0.9998687176969088,0.8929852319084438,-0.9891879511425441,6,"[-0.36140453 -0.36140453 -0.36140453 ... -0.89606862 -0.89606862
 -0.89606862]"
0,5.0,-0.9773014515417153,-0.9332559142145201,-0.9987817025838653,-0.9998667378267606,7,"[-0.73090716 -0.73090716 -0.73090716 ...  0.31040257  0.31040257
  0.31040257]"
0,5.0,-0.9773014589750705,-0.9332559364841836,-0.9987817026142664,-0.9998667378267615,8,"[-0.64933482 -0.64933482 -0.64933482 ... -0.91137669 -0.91137669
 -0.91137669]"
0,5.0,0.30122447380948986,0.9998687206364317,0.8929923838496947,-0.9891876830576568,9,"[-0.53253128 -0.53253128 -0.53253128 ...  0.01827881  0.01827881
  0.01827881]"
0,5.0,0.978005044542668,0.9998785042692121,0.9988601771099517,0.9352764522488407,10,"[-0.69785096 -0.69785096 -0.69785096 ...  0.88701877  0.88701877
  0.88701877]"
0,5.0,0.3012218185832807,0.9998687175214569,0.8929847041590526,-0.9891879659306676,11,"[ 0.73137203  0.73137203  0.73137203 ... -0.43226497 -0.43226497
 -0.43226497]"
0,5.0,-0.28714801532009215,0.9903184652566398,-0.8519116070313382,-0.999850904185578,12,"[ 0.52345973  0.52345973  0.52345973 ... -0.49153529 -0.49153529
 -0.49153529]"
0,5.0,0.30122390586333087,0.9998687198634832,0.8929907485271734,-0.9891877508006638,13,"[-0.83182729 -0.83182729 -0.83182729 ... -0.10420217 -0.10420217
 -0.10420217]"
0,5.0,0.9780050009858587,0.9998785042721081,0.9988601784687537,0.9352763202167147,14,[0.12357252 0.12357252 0.12357252 ... 0.59297773 0.59297773 0.59297773]
0,5.0,0.9780042332258893,0.9998785042659015,0.9988601748708131,0.9352740205409523,15,"[-0.10498372 -0.10498372 -0.10498372 ...  0.6574657   0.6574657
  0.6574657 ]"
0,5.0,0.30122415139285236,0.9998687202106106,0.892991458814327,-0.9891877248463803,16,"[-0.93800408 -0.93800408 -0.93800408 ...  0.15395569  0.15395569
  0.15395569]"
0,5.0,0.30122543248291894,0.9998687218482631,0.8929950414668979,-0.9891874658664043,17,"[ 0.75077748  0.75077748  0.75077748 ... -0.49668083 -0.49668083
 -0.49668083]"
0,5.0,0.9780056014952311,0.9998785042432412,0.9988601661073355,0.9352781341351158,18,"[-0.40774015 -0.40774015 -0.40774015 ...  0.92415643  0.92415643
  0.92415643]"
0,5.0,-0.2871494553431192,0.9903182711509629,-0.8519157324960909,-0.9998509046842295,19,"[-0.63100879 -0.63100879 -0.63100879 ... -0.31242379 -0.31242379
 -0.31242379]"
0,5.0,0.30122383015523524,0.9998687197601734,0.8929905305578808,-0.9891877598523487,20,"[ 0.53945069  0.53945069  0.53945069 ... -0.15088018 -0.15088018
 -0.15088018]"
0,5.0,-0.9773014857107838,-0.9332560166650904,-0.9987817026404991,-0.999866737826762,21,"[-0.591755   -0.591755   -0.591755   ... -0.60270347 -0.60270347
 -0.60270347]"
0,5.0,0.9780044452387953,0.9998785042598969,0.9988601718906288,0.9352746595658598,22,"[-0.4551983  -0.4551983  -0.4551983  ...  0.74616699  0.74616699
  0.74616699]"
0,5.0,0.9780050882037653,0.9998785042735391,0.9988601792491343,0.9352765810886229,23,"[-0.74353812 -0.74353812 -0.74353812 ...  0.36634169  0.36634169
  0.36634169]"
0,5.0,0.3012238163968257,0.9998687197420417,0.8929904909913489,-0.9891877615429135,24,"[ 0.48392847  0.48392847  0.48392847 ... -0.16779845 -0.16779845
 -0.16779845]"
0,5.0,0.3012244567527336,0.9998687206119203,0.892992334815095,-0.9891876851688143,25,[0.06316693 0.06316693 0.06316693 ... 0.02575029 0.02575029 0.02575029]
0,5.0,-0.9773018621011973,-0.9332571452484629,-0.9987817032283489,-0.9998667378267803,26,"[-0.40177531 -0.40177531 -0.40177531 ... -0.43013571 -0.43013571
 -0.43013571]"
0,5.0,0.9780050187514564,0.9998785042722713,0.9988601785637712,0.935276373418327,27,[0.5377057  0.5377057  0.5377057  ... 0.60266141 0.60266141 0.60266141]
0,5.0,0.301224416954633,0.999868720528267,0.8929922189035946,-0.9891876885679622,28,[0.03424106 0.03424106 0.03424106 ... 0.25592385 0.25592385 0.25592385]
0,5.0,-0.9773021353662701,-0.9332579646223457,-0.9987817036496707,-0.9998667378267945,29,"[-0.39198902 -0.39198902 -0.39198902 ...  0.80666235  0.80666235
  0.80666235]"
0,5.0,0.9780045401428462,0.9998785042676327,0.9988601756983629,0.9352749404625433,30,"[-0.15926086 -0.15926086 -0.15926086 ...  0.48250347  0.48250347
  0.48250347]"
0,5.0,-0.2871476689139445,0.9903185393127609,-0.8519106419986879,-0.9998509040559068,31,"[ 0.89691681  0.89691681  0.89691681 ... -0.65459782 -0.65459782
 -0.65459782]"
0,5.0,-0.2871624917942888,0.9903164834525279,-0.851953049641995,-0.9998509091933991,32,"[-0.35528502 -0.35528502 -0.35528502 ... -0.00901004 -0.00901004
 -0.00901004]"
0,5.0,0.30122419086414337,0.9998687202589928,0.8929915713193615,-0.9891877189859243,33,[0.64891922 0.64891922 0.64891922 ... 0.19165988 0.19165988 0.19165988]
0,5.0,-0.9773018083457722,-0.9332569840601118,-0.9987817031504254,-0.9998667378267792,34,"[-0.51965253 -0.51965253 -0.51965253 ...  0.48678102  0.48678102
  0.48678102]"
0,5.0,0.9780046435242724,0.9998785042687892,0.9988601764664183,0.9352752498376098,35,"[-0.52557188 -0.52557188 -0.52557188 ...  0.49856157  0.49856157
  0.49856157]"
0,5.0,-0.977302195891693,-0.9332581461055401,-0.9987817037427404,-0.9998667378267981,36,"[-0.54350179 -0.54350179 -0.54350179 ... -0.92052863 -0.92052863
 -0.92052863]"
0,5.0,0.3012239802723898,0.9998687182285225,0.8929904278987295,-0.9891872053100826,37,"[-0.70486232 -0.70486232 -0.70486232 ... -0.79072818 -0.79072818
 -0.79072818]"
0,5.0,-0.9773014600041252,-0.9332559395879636,-0.9987817025976525,-0.9998667378267598,38,"[-0.55270991 -0.55270991 -0.55270991 ...  0.35271327  0.35271327
  0.35271327]"
0,5.0,-0.2871595007974354,0.9903169000657331,-0.8519444943011405,-0.999850908156899,39,"[-0.53659372 -0.53659372 -0.53659372 ... -0.72139766 -0.72139766
 -0.72139766]"
0,5.0,0.30122571530217085,0.9998687221547717,0.8929959445570751,-0.9891875208053343,40,"[-0.24556542 -0.24556542 -0.24556542 ... -0.0540701  -0.0540701
 -0.0540701 ]"
0,5.0,-0.28714947542626323,0.9903182683813598,-0.8519157899690183,-0.9998509046911315,41,"[-0.15431637 -0.15431637 -0.15431637 ...  0.54516053  0.54516053
  0.54516053]"
